,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
183,183,567,567,567,Some College,Manufacturing,1543118799,106659,2006,Male,North Carolina,14467.78
184,184,568,568,568,Advanced Degree,Manufacturing,1564358261,62558,2006,Male,North Carolina,25006.53
185,185,569,569,569,Unavailable,Manufacturing,159518335,23269,2006,Male,North Carolina,6855.4
186,186,570,570,570,All Education Categories,Manufacturing,1833870055,198252,2006,Female,North Carolina,9250.2
187,187,571,571,571,Less Than High School,Manufacturing,178441232,27725,2006,Female,North Carolina,6436.11
188,188,572,572,572,High School Graduate,Manufacturing,567555974,73265,2006,Female,North Carolina,7746.62
189,189,573,573,573,Some College,Manufacturing,556125151,57901,2006,Female,North Carolina,9604.76
190,190,574,574,574,Advanced Degree,Manufacturing,466419137,28306,2006,Female,North Carolina,16477.75
191,191,575,575,575,Unavailable,Manufacturing,65328560,11055,2006,Female,North Carolina,5909.41
192,192,588,588,588,All Education Categories,Retail Trade,1752115034,220857,2006,Male,North Carolina,7933.26
193,193,589,589,589,Less Than High School,Retail Trade,178898557,26792,2006,Male,North Carolina,6677.31
194,194,590,590,590,High School Graduate,Retail Trade,521591479,63390,2006,Male,North Carolina,8228.29
195,195,591,591,591,Some College,Retail Trade,505730938,52998,2006,Male,North Carolina,9542.45
196,196,592,592,592,Advanced Degree,Retail Trade,375963686,27011,2006,Male,North Carolina,13918.91
197,197,593,593,593,Unavailable,Retail Trade,169930374,50666,2006,Male,North Carolina,3353.93
198,198,594,594,594,All Education Categories,Retail Trade,1103312634,241133,2006,Female,North Carolina,4575.54
199,199,595,595,595,Less Than High School,Retail Trade,116794505,27587,2006,Female,North Carolina,4233.68
200,200,596,596,596,High School Graduate,Retail Trade,347079587,71417,2006,Female,North Carolina,4859.9
201,201,597,597,597,Some College,Retail Trade,304146366,56170,2006,Female,North Carolina,5414.75
202,202,598,598,598,Advanced Degree,Retail Trade,178044339,23505,2006,Female,North Carolina,7574.74
203,203,599,599,599,Unavailable,Retail Trade,157247838,62454,2006,Female,North Carolina,2517.82
204,204,624,624,624,All Education Categories,Finance and Insurance,2495888607,51864,2006,Male,North Carolina,48123.72
205,205,625,625,625,Less Than High School,Finance and Insurance,32109215,1987,2006,Male,North Carolina,16159.65
206,206,626,626,626,High School Graduate,Finance and Insurance,164920615,7209,2006,Male,North Carolina,22877.04
207,207,627,627,627,Some College,Finance and Insurance,415389480,12262,2006,Male,North Carolina,33876.16
208,208,628,628,628,Advanced Degree,Finance and Insurance,1853225321,27515,2006,Male,North Carolina,67353.27
209,209,629,629,629,Unavailable,Finance and Insurance,30243975,2892,2006,Male,North Carolina,10457.81
210,210,630,630,630,All Education Categories,Finance and Insurance,1373444514,93063,2006,Female,North Carolina,14758.22
211,211,631,631,631,Less Than High School,Finance and Insurance,32318218,3885,2006,Female,North Carolina,8318.72
212,212,632,632,632,High School Graduate,Finance and Insurance,197521499,20166,2006,Female,North Carolina,9794.78
213,213,633,633,633,Some College,Finance and Insurance,352126173,28974,2006,Female,North Carolina,12153.18
214,214,634,634,634,Advanced Degree,Finance and Insurance,743098063,33172,2006,Female,North Carolina,22401.36
215,215,635,635,635,Unavailable,Finance and Insurance,48380561,6866,2006,Female,North Carolina,7046.4
