,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
237,237,38733,38733,38733,38733,38733,Some College,Educational Services,59638802,8874,2009,Female,Montana,6720.62
238,238,38734,38734,38734,38734,38734,Advanced Degree,Educational Services,90530344,9873,2009,Female,Montana,9169.49
239,239,38735,38735,38735,38735,38735,Unavailable,Educational Services,3810943,1307,2009,Female,Montana,2915.79
240,240,38820,38820,38820,38820,38820,All Education Categories,Accommodation,19178146,3832,2009,Male,Montana,5004.74
241,241,38821,38821,38821,38821,38821,Less Than High School,Accommodation,2733822,580,2009,Male,Montana,4713.49
242,242,38822,38822,38822,38822,38822,High School Graduate,Accommodation,6426553,1204,2009,Male,Montana,5337.67
243,243,38823,38823,38823,38823,38823,Some College,Accommodation,4937542,855,2009,Male,Montana,5774.9
244,244,38824,38824,38824,38824,38824,Advanced Degree,Accommodation,2509307,391,2009,Male,Montana,6417.66
245,245,38825,38825,38825,38825,38825,Unavailable,Accommodation,2570922,803,2009,Male,Montana,3201.65
246,246,38826,38826,38826,38826,38826,All Education Categories,Accommodation,21344811,5887,2009,Female,Montana,3625.75
247,247,38827,38827,38827,38827,38827,Less Than High School,Accommodation,2370197,689,2009,Female,Montana,3440.05
248,248,38828,38828,38828,38828,38828,High School Graduate,Accommodation,6605302,1773,2009,Female,Montana,3725.49
249,249,38829,38829,38829,38829,38829,Some College,Accommodation,6118260,1500,2009,Female,Montana,4078.84
250,250,38830,38830,38830,38830,38830,Advanced Degree,Accommodation,2705281,585,2009,Female,Montana,4624.41
251,251,38831,38831,38831,38831,38831,Unavailable,Accommodation,3545771,1339,2009,Female,Montana,2648.07
252,252,39888,39888,39888,39888,39888,All Education Categories,Educational Services,130930919,13853,2010,Male,Montana,9451.45
253,253,39889,39889,39889,39889,39889,Less Than High School,Educational Services,6308593,965,2010,Male,Montana,6537.4
254,254,39890,39890,39890,39890,39890,High School Graduate,Educational Services,27005302,3419,2010,Male,Montana,7898.6
255,255,39891,39891,39891,39891,39891,Some College,Educational Services,34910776,3844,2010,Male,Montana,9081.89
256,256,39892,39892,39892,39892,39892,Advanced Degree,Educational Services,60982511,4958,2010,Male,Montana,12299.82
257,257,39893,39893,39893,39893,39893,Unavailable,Educational Services,1723736,667,2010,Male,Montana,2584.31
258,258,39894,39894,39894,39894,39894,All Education Categories,Educational Services,209736436,28856,2010,Female,Montana,7268.38
259,259,39895,39895,39895,39895,39895,Less Than High School,Educational Services,6803233,1407,2010,Female,Montana,4835.28
260,260,39896,39896,39896,39896,39896,High School Graduate,Educational Services,42705029,7101,2010,Female,Montana,6013.95
261,261,39897,39897,39897,39897,39897,Some College,Educational Services,63306224,9127,2010,Female,Montana,6936.15
262,262,39898,39898,39898,39898,39898,Advanced Degree,Educational Services,93339856,9966,2010,Female,Montana,9365.83
263,263,39899,39899,39899,39899,39899,Unavailable,Educational Services,3582094,1255,2010,Female,Montana,2854.26
264,264,39984,39984,39984,39984,39984,All Education Categories,Accommodation,18423015,3737,2010,Male,Montana,4929.89
265,265,39985,39985,39985,39985,39985,Less Than High School,Accommodation,2661943,554,2010,Male,Montana,4804.95
266,266,39986,39986,39986,39986,39986,High School Graduate,Accommodation,6222308,1160,2010,Male,Montana,5364.06
267,267,39987,39987,39987,39987,39987,Some College,Accommodation,4800275,861,2010,Male,Montana,5575.23
268,268,39988,39988,39988,39988,39988,Advanced Degree,Accommodation,2415707,391,2010,Male,Montana,6178.28
269,269,39989,39989,39989,39989,39989,Unavailable,Accommodation,2322783,769,2010,Male,Montana,3020.52
270,270,39990,39990,39990,39990,39990,All Education Categories,Accommodation,20543548,5612,2010,Female,Montana,3660.65
271,271,39991,39991,39991,39991,39991,Less Than High School,Accommodation,2321434,679,2010,Female,Montana,3418.9
272,272,39992,39992,39992,39992,39992,High School Graduate,Accommodation,6416876,1683,2010,Female,Montana,3812.76
273,273,39993,39993,39993,39993,39993,Some College,Accommodation,6085940,1477,2010,Female,Montana,4120.47
274,274,39994,39994,39994,39994,39994,Advanced Degree,Accommodation,2632216,568,2010,Female,Montana,4634.18
275,275,39995,39995,39995,39995,39995,Unavailable,Accommodation,3087082,1204,2010,Female,Montana,2564.02
276,276,41052,41052,41052,41052,41052,All Education Categories,Educational Services,135370282,14122,2011,Male,Montana,9585.77
277,277,41053,41053,41053,41053,41053,Less Than High School,Educational Services,6973666,1023,2011,Male,Montana,6816.88
278,278,41054,41054,41054,41054,41054,High School Graduate,Educational Services,28507830,3553,2011,Male,Montana,8023.59
279,279,41055,41055,41055,41055,41055,Some College,Educational Services,36084021,3935,2011,Male,Montana,9170.02
280,280,41056,41056,41056,41056,41056,Advanced Degree,Educational Services,62079999,4961,2011,Male,Montana,12513.61
281,281,41057,41057,41057,41057,41057,Unavailable,Educational Services,1724766,650,2011,Male,Montana,2653.49
282,282,41058,41058,41058,41058,41058,All Education Categories,Educational Services,215202685,29047,2011,Female,Montana,7408.77
283,283,41059,41059,41059,41059,41059,Less Than High School,Educational Services,7555594,1494,2011,Female,Montana,5057.29
284,284,41060,41060,41060,41060,41060,High School Graduate,Educational Services,44539488,7236,2011,Female,Montana,6155.26
285,285,41061,41061,41061,41061,41061,Some College,Educational Services,65473519,9234,2011,Female,Montana,7090.48
286,286,41062,41062,41062,41062,41062,Advanced Degree,Educational Services,94105179,9906,2011,Female,Montana,9499.82
287,287,41063,41063,41063,41063,41063,Unavailable,Educational Services,3528904,1176,2011,Female,Montana,3000.77
288,288,41148,41148,41148,41148,41148,All Education Categories,Accommodation,22126750,4103,2011,Male,Montana,5392.82
289,289,41149,41149,41149,41149,41149,Less Than High School,Accommodation,2993801,585,2011,Male,Montana,5117.61
290,290,41150,41150,41150,41150,41150,High School Graduate,Accommodation,7278332,1279,2011,Male,Montana,5690.64
291,291,41151,41151,41151,41151,41151,Some College,Accommodation,6025615,988,2011,Male,Montana,6098.8
292,292,41152,41152,41152,41152,41152,Advanced Degree,Accommodation,3180963,443,2011,Male,Montana,7180.5
293,293,41153,41153,41153,41153,41153,Unavailable,Accommodation,2648040,809,2011,Male,Montana,3273.23
294,294,41154,41154,41154,41154,41154,All Education Categories,Accommodation,23361115,5831,2011,Female,Montana,4006.37
295,295,41155,41155,41155,41155,41155,Less Than High School,Accommodation,2555756,683,2011,Female,Montana,3741.96
296,296,41156,41156,41156,41156,41156,High School Graduate,Accommodation,7218130,1747,2011,Female,Montana,4131.73
297,297,41157,41157,41157,41157,41157,Some College,Accommodation,6988985,1550,2011,Female,Montana,4509.02
298,298,41158,41158,41158,41158,41158,Advanced Degree,Accommodation,3134783,606,2011,Female,Montana,5172.91
299,299,41159,41159,41159,41159,41159,Unavailable,Accommodation,3463461,1245,2011,Female,Montana,2781.9
300,300,42228,42228,42228,42228,42228,All Education Categories,Educational Services,134994315,14060,2012,Male,Montana,9601.3
301,301,42229,42229,42229,42229,42229,Less Than High School,Educational Services,7449687,1071,2012,Male,Montana,6955.82
302,302,42230,42230,42230,42230,42230,High School Graduate,Educational Services,29144786,3592,2012,Male,Montana,8113.8
303,303,42231,42231,42231,42231,42231,Some College,Educational Services,36442506,3927,2012,Male,Montana,9279.99
304,304,42232,42232,42232,42232,42232,Advanced Degree,Educational Services,60220435,4827,2012,Male,Montana,12475.75
305,305,42233,42233,42233,42233,42233,Unavailable,Educational Services,1736902,642,2012,Male,Montana,2705.45
306,306,42234,42234,42234,42234,42234,All Education Categories,Educational Services,216748768,28669,2012,Female,Montana,7560.39
307,307,42235,42235,42235,42235,42235,Less Than High School,Educational Services,8234273,1534,2012,Female,Montana,5367.84
308,308,42236,42236,42236,42236,42236,High School Graduate,Educational Services,45668925,7129,2012,Female,Montana,6406.08
309,309,42237,42237,42237,42237,42237,Some College,Educational Services,66679078,9166,2012,Female,Montana,7274.61
310,310,42238,42238,42238,42238,42238,Advanced Degree,Educational Services,92580265,9621,2012,Female,Montana,9622.73
311,311,42239,42239,42239,42239,42239,Unavailable,Educational Services,3586226,1219,2012,Female,Montana,2941.94
312,312,42324,42324,42324,42324,42324,All Education Categories,Accommodation,24147343,4224,2012,Male,Montana,5716.7
313,313,42325,42325,42325,42325,42325,Less Than High School,Accommodation,3219751,595,2012,Male,Montana,5411.35
314,314,42326,42326,42326,42326,42326,High School Graduate,Accommodation,8008861,1332,2012,Male,Montana,6012.66
315,315,42327,42327,42327,42327,42327,Some College,Accommodation,6629218,1044,2012,Male,Montana,6349.83
316,316,42328,42328,42328,42328,42328,Advanced Degree,Accommodation,3494454,469,2012,Male,Montana,7450.86
317,317,42329,42329,42329,42329,42329,Unavailable,Accommodation,2795059,784,2012,Male,Montana,3565.13
318,318,42330,42330,42330,42330,42330,All Education Categories,Accommodation,25297980,6020,2012,Female,Montana,4202.32
319,319,42331,42331,42331,42331,42331,Less Than High School,Accommodation,2755773,700,2012,Female,Montana,3936.82
320,320,42332,42332,42332,42332,42332,High School Graduate,Accommodation,7783132,1810,2012,Female,Montana,4300.07
321,321,42333,42333,42333,42333,42333,Some College,Accommodation,7645736,1621,2012,Female,Montana,4716.68
322,322,42334,42334,42334,42334,42334,Advanced Degree,Accommodation,3461866,659,2012,Female,Montana,5253.21
323,323,42335,42335,42335,42335,42335,Unavailable,Accommodation,3651473,1229,2012,Female,Montana,2971.09
324,324,42480,42480,42480,42480,42480,All Education Categories,00,1541047560,178204,2004,Male,Montana,8647.66
325,325,42481,42481,42481,42481,42481,Less Than High School,00,102834223,16024,2004,Male,Montana,6417.51
326,326,42482,42482,42482,42482,42482,High School Graduate,00,439834195,54985,2004,Male,Montana,7999.17
327,327,42483,42483,42483,42483,42483,Some College,00,444824448,47567,2004,Male,Montana,9351.53
328,328,42484,42484,42484,42484,42484,Advanced Degree,00,461249529,32789,2004,Male,Montana,14067.2
329,329,42485,42485,42485,42485,42485,Unavailable,00,92305164,26839,2004,Male,Montana,3439.22
330,330,42486,42486,42486,42486,42486,All Education Categories,00,1044770601,196564,2004,Female,Montana,5315.17
331,331,42487,42487,42487,42487,42487,Less Than High School,00,47161191,12275,2004,Female,Montana,3842.05
332,332,42488,42488,42488,42488,42488,High School Graduate,00,257175359,54530,2004,Female,Montana,4716.22
333,333,42489,42489,42489,42489,42489,Some College,00,346589384,60454,2004,Female,Montana,5733.11
334,334,42490,42490,42490,42490,42490,Advanced Degree,00,312593071,38533,2004,Female,Montana,8112.35
335,335,42491,42491,42491,42491,42491,Unavailable,00,81251595,30772,2004,Female,Montana,2640.44
336,336,42540,42540,42540,42540,42540,All Education Categories,Manufacturing,142274310,14687,2004,Male,Montana,9687.09
337,337,42541,42541,42541,42541,42541,Less Than High School,Manufacturing,11511893,1461,2004,Male,Montana,7879.46
338,338,42542,42542,42542,42542,42542,High School Graduate,Manufacturing,53291610,5726,2004,Male,Montana,9306.95
339,339,42543,42543,42543,42543,42543,Some College,Manufacturing,44535025,4279,2004,Male,Montana,10407.81
340,340,42544,42544,42544,42544,42544,Advanced Degree,Manufacturing,26091566,1836,2004,Male,Montana,14211.09
341,341,42545,42545,42545,42545,42545,Unavailable,Manufacturing,6844216,1384,2004,Male,Montana,4945.24
342,342,42546,42546,42546,42546,42546,All Education Categories,Manufacturing,28766941,4687,2004,Female,Montana,6137.6
343,343,42547,42547,42547,42547,42547,Less Than High School,Manufacturing,1782069,362,2004,Female,Montana,4922.84
344,344,42548,42548,42548,42548,42548,High School Graduate,Manufacturing,10039655,1733,2004,Female,Montana,5793.22
345,345,42549,42549,42549,42549,42549,Some College,Manufacturing,9757034,1448,2004,Female,Montana,6738.28
346,346,42550,42550,42550,42550,42550,Advanced Degree,Manufacturing,5532826,625,2004,Female,Montana,8852.52
347,347,42551,42551,42551,42551,42551,Unavailable,Manufacturing,1655357,519,2004,Female,Montana,3189.51
348,348,42564,42564,42564,42564,42564,All Education Categories,Retail Trade,173044788,26626,2004,Male,Montana,6499.09
349,349,42565,42565,42565,42565,42565,Less Than High School,Retail Trade,14707917,2589,2004,Male,Montana,5680.93
350,350,42566,42566,42566,42566,42566,High School Graduate,Retail Trade,61149348,8759,2004,Male,Montana,6981.32
351,351,42567,42567,42567,42567,42567,Some College,Retail Trade,51617363,6526,2004,Male,Montana,7909.49
352,352,42568,42568,42568,42568,42568,Advanced Degree,Retail Trade,26849562,2611,2004,Male,Montana,10283.25
353,353,42569,42569,42569,42569,42569,Unavailable,Retail Trade,18720598,6141,2004,Male,Montana,3048.46
354,354,42570,42570,42570,42570,42570,All Education Categories,Retail Trade,111294054,29222,2004,Female,Montana,3808.57
355,355,42571,42571,42571,42571,42571,Less Than High School,Retail Trade,8557898,2352,2004,Female,Montana,3638.56
356,356,42572,42572,42572,42572,42572,High School Graduate,Retail Trade,39828516,9699,2004,Female,Montana,4106.46
357,357,42573,42573,42573,42573,42573,Some College,Retail Trade,32721590,7486,2004,Female,Montana,4371.04
358,358,42574,42574,42574,42574,42574,Advanced Degree,Retail Trade,13818894,2626,2004,Female,Montana,5262.34
359,359,42575,42575,42575,42575,42575,Unavailable,Retail Trade,16367155,7060,2004,Female,Montana,2318.29
360,360,42600,42600,42600,42600,42600,All Education Categories,Finance and Insurance,70832261,4027,2004,Male,Montana,17589.34
361,361,42601,42601,42601,42601,42601,Less Than High School,Finance and Insurance,1307321,160,2004,Male,Montana,8170.76
362,362,42602,42602,42602,42602,42602,High School Graduate,Finance and Insurance,8239913,735,2004,Male,Montana,11210.77
363,363,42603,42603,42603,42603,42603,Some College,Finance and Insurance,15512799,1026,2004,Male,Montana,15119.69
364,364,42604,42604,42604,42604,42604,Advanced Degree,Finance and Insurance,44016641,1786,2004,Male,Montana,24645.38
365,365,42605,42605,42605,42605,42605,Unavailable,Finance and Insurance,1755588,320,2004,Male,Montana,5486.21
366,366,42606,42606,42606,42606,42606,All Education Categories,Finance and Insurance,74966734,10053,2004,Female,Montana,7457.15
367,367,42607,42607,42607,42607,42607,Less Than High School,Finance and Insurance,1707941,319,2004,Female,Montana,5354.05
368,368,42608,42608,42608,42608,42608,High School Graduate,Finance and Insurance,16730627,2619,2004,Female,Montana,6388.17
369,369,42609,42609,42609,42609,42609,Some College,Finance and Insurance,23988775,3311,2004,Female,Montana,7245.18
370,370,42610,42610,42610,42610,42610,Advanced Degree,Finance and Insurance,27264823,2655,2004,Female,Montana,10269.24
371,371,42611,42611,42611,42611,42611,Unavailable,Finance and Insurance,5274567,1149,2004,Female,Montana,4590.57
372,372,42660,42660,42660,42660,42660,All Education Categories,Educational Services,115797214,14204,2004,Male,Montana,8152.44
373,373,42661,42661,42661,42661,42661,Less Than High School,Educational Services,4327111,792,2004,Male,Montana,5463.52
374,374,42662,42662,42662,42662,42662,High School Graduate,Educational Services,21957617,3235,2004,Male,Montana,6787.52
375,375,42663,42663,42663,42663,42663,Some College,Educational Services,28976014,3765,2004,Male,Montana,7696.15
376,376,42664,42664,42664,42664,42664,Advanced Degree,Educational Services,58684803,5592,2004,Male,Montana,10494.42
377,377,42665,42665,42665,42665,42665,Unavailable,Educational Services,1851669,820,2004,Male,Montana,2258.13
378,378,42666,42666,42666,42666,42666,All Education Categories,Educational Services,171849285,29178,2004,Female,Montana,5889.69
379,379,42667,42667,42667,42667,42667,Less Than High School,Educational Services,4023662,1132,2004,Female,Montana,3554.47
380,380,42668,42668,42668,42668,42668,High School Graduate,Educational Services,32510907,7040,2004,Female,Montana,4618.03
381,381,42669,42669,42669,42669,42669,Some College,Educational Services,48238529,8799,2004,Female,Montana,5482.27
382,382,42670,42670,42670,42670,42670,Advanced Degree,Educational Services,83258127,10750,2004,Female,Montana,7744.94
383,383,42671,42671,42671,42671,42671,Unavailable,Educational Services,3818060,1457,2004,Female,Montana,2620.49
384,384,42672,42672,42672,42672,42672,All Education Categories,Health Care and Social Assistance,129015177,9893,2004,Male,Montana,13041.06
385,385,42673,42673,42673,42673,42673,Less Than High School,Health Care and Social Assistance,4608631,706,2004,Male,Montana,6527.81
386,386,42674,42674,42674,42674,42674,High School Graduate,Health Care and Social Assistance,20545709,2396,2004,Male,Montana,8575.0
387,387,42675,42675,42675,42675,42675,Some College,Health Care and Social Assistance,32789887,2844,2004,Male,Montana,11529.5
388,388,42676,42676,42676,42676,42676,Advanced Degree,Health Care and Social Assistance,67401512,2915,2004,Male,Montana,23122.3
389,389,42677,42677,42677,42677,42677,Unavailable,Health Care and Social Assistance,3669438,1032,2004,Male,Montana,3555.66
390,390,42678,42678,42678,42678,42678,All Education Categories,Health Care and Social Assistance,258635685,40752,2004,Female,Montana,6346.58
391,391,42679,42679,42679,42679,42679,Less Than High School,Health Care and Social Assistance,9785179,2168,2004,Female,Montana,4513.46
392,392,42680,42680,42680,42680,42680,High School Graduate,Health Care and Social Assistance,54973830,10331,2004,Female,Montana,5321.25
393,393,42681,42681,42681,42681,42681,Some College,Health Care and Social Assistance,99074880,15128,2004,Female,Montana,6549.11
394,394,42682,42682,42682,42682,42682,Advanced Degree,Health Care and Social Assistance,79596448,8666,2004,Female,Montana,9184.91
395,395,42683,42683,42683,42683,42683,Unavailable,Health Care and Social Assistance,15205348,4459,2004,Female,Montana,3410.04
396,396,42696,42696,42696,42696,42696,All Education Categories,Accommodation and Food Services,54963829,16435,2004,Male,Montana,3344.32
397,397,42697,42697,42697,42697,42697,Less Than High School,Accommodation and Food Services,6454149,1786,2004,Male,Montana,3613.75
398,398,42698,42698,42698,42698,42698,High School Graduate,Accommodation and Food Services,16182596,4027,2004,Male,Montana,4018.52
399,399,42699,42699,42699,42699,42699,Some College,Accommodation and Food Services,11908635,2803,2004,Male,Montana,4248.53
400,400,42700,42700,42700,42700,42700,Advanced Degree,Accommodation and Food Services,5259716,990,2004,Male,Montana,5312.84
401,401,42701,42701,42701,42701,42701,Unavailable,Accommodation and Food Services,15158733,6829,2004,Male,Montana,2219.76
402,402,42702,42702,42702,42702,42702,All Education Categories,Accommodation and Food Services,63945980,24302,2004,Female,Montana,2631.31
403,403,42703,42703,42703,42703,42703,Less Than High School,Accommodation and Food Services,6130395,2286,2004,Female,Montana,2681.71
404,404,42704,42704,42704,42704,42704,High School Graduate,Accommodation and Food Services,18636257,6306,2004,Female,Montana,2955.32
405,405,42705,42705,42705,42705,42705,Some College,Accommodation and Food Services,15663613,4940,2004,Female,Montana,3170.77
406,406,42706,42706,42706,42706,42706,Advanced Degree,Accommodation and Food Services,5783155,1618,2004,Female,Montana,3574.26
407,407,42707,42707,42707,42707,42707,Unavailable,Accommodation and Food Services,17732559,9152,2004,Female,Montana,1937.56
408,408,42732,42732,42732,42732,42732,All Education Categories,00,1599069584,183121,2005,Male,Montana,8732.31
409,409,42733,42733,42733,42733,42733,Less Than High School,00,107811384,16823,2005,Male,Montana,6408.57
410,410,42734,42734,42734,42734,42734,High School Graduate,00,453719540,56708,2005,Male,Montana,8000.98
411,411,42735,42735,42735,42735,42735,Some College,00,461397741,49304,2005,Male,Montana,9358.22
412,412,42736,42736,42736,42736,42736,Advanced Degree,00,481559850,33410,2005,Male,Montana,14413.64
413,413,42737,42737,42737,42737,42737,Unavailable,00,94581069,26876,2005,Male,Montana,3519.16
414,414,42738,42738,42738,42738,42738,All Education Categories,00,1064082648,200125,2005,Female,Montana,5317.09
415,415,42739,42739,42739,42739,42739,Less Than High School,00,48288592,12668,2005,Female,Montana,3811.86
416,416,42740,42740,42740,42740,42740,High School Graduate,00,260642894,55214,2005,Female,Montana,4720.59
417,417,42741,42741,42741,42741,42741,Some College,00,353939719,61954,2005,Female,Montana,5712.94
418,418,42742,42742,42742,42742,42742,Advanced Degree,00,321397770,39134,2005,Female,Montana,8212.75
419,419,42743,42743,42743,42743,42743,Unavailable,00,79813672,31154,2005,Female,Montana,2561.91
420,420,42792,42792,42792,42792,42792,All Education Categories,Manufacturing,147860233,14594,2005,Male,Montana,10131.58
421,421,42793,42793,42793,42793,42793,Less Than High School,Manufacturing,11716036,1472,2005,Male,Montana,7959.26
422,422,42794,42794,42794,42794,42794,High School Graduate,Manufacturing,54355241,5659,2005,Male,Montana,9605.1
423,423,42795,42795,42795,42795,42795,Some College,Manufacturing,46579281,4241,2005,Male,Montana,10983.09
424,424,42796,42796,42796,42796,42796,Advanced Degree,Manufacturing,28579082,1827,2005,Male,Montana,15642.63
425,425,42797,42797,42797,42797,42797,Unavailable,Manufacturing,6630592,1395,2005,Male,Montana,4753.11
426,426,42798,42798,42798,42798,42798,All Education Categories,Manufacturing,29077186,4727,2005,Female,Montana,6151.3
427,427,42799,42799,42799,42799,42799,Less Than High School,Manufacturing,1773552,370,2005,Female,Montana,4793.38
428,428,42800,42800,42800,42800,42800,High School Graduate,Manufacturing,10004756,1718,2005,Female,Montana,5823.49
429,429,42801,42801,42801,42801,42801,Some College,Manufacturing,9731406,1460,2005,Female,Montana,6665.35
430,430,42802,42802,42802,42802,42802,Advanced Degree,Manufacturing,5826710,641,2005,Female,Montana,9090.03
431,431,42803,42803,42803,42803,42803,Unavailable,Manufacturing,1740762,537,2005,Female,Montana,3241.64
432,432,42816,42816,42816,42816,42816,All Education Categories,Retail Trade,171542873,26145,2005,Male,Montana,6561.21
433,433,42817,42817,42817,42817,42817,Less Than High School,Retail Trade,14585588,2560,2005,Male,Montana,5697.5
434,434,42818,42818,42818,42818,42818,High School Graduate,Retail Trade,60511654,8590,2005,Male,Montana,7044.43
435,435,42819,42819,42819,42819,42819,Some College,Retail Trade,51267905,6425,2005,Male,Montana,7979.44
436,436,42820,42820,42820,42820,42820,Advanced Degree,Retail Trade,26731115,2555,2005,Male,Montana,10462.28
437,437,42821,42821,42821,42821,42821,Unavailable,Retail Trade,18446611,6014,2005,Male,Montana,3067.28
438,438,42822,42822,42822,42822,42822,All Education Categories,Retail Trade,108921905,28717,2005,Female,Montana,3792.94
439,439,42823,42823,42823,42823,42823,Less Than High School,Retail Trade,8441077,2347,2005,Female,Montana,3596.54
440,440,42824,42824,42824,42824,42824,High School Graduate,Retail Trade,38920388,9459,2005,Female,Montana,4114.64
441,441,42825,42825,42825,42825,42825,Some College,Retail Trade,32390984,7426,2005,Female,Montana,4361.83
442,442,42826,42826,42826,42826,42826,Advanced Degree,Retail Trade,13688166,2592,2005,Female,Montana,5280.93
443,443,42827,42827,42827,42827,42827,Unavailable,Retail Trade,15481289,6894,2005,Female,Montana,2245.62
444,444,42852,42852,42852,42852,42852,All Education Categories,Finance and Insurance,83587291,4266,2005,Male,Montana,19593.83
445,445,42853,42853,42853,42853,42853,Less Than High School,Finance and Insurance,1524983,171,2005,Male,Montana,8918.03
446,446,42854,42854,42854,42854,42854,High School Graduate,Finance and Insurance,9372496,783,2005,Male,Montana,11969.98
447,447,42855,42855,42855,42855,42855,Some College,Finance and Insurance,18156614,1110,2005,Male,Montana,16357.31
448,448,42856,42856,42856,42856,42856,Advanced Degree,Finance and Insurance,52965513,1905,2005,Male,Montana,27803.42
449,449,42857,42857,42857,42857,42857,Unavailable,Finance and Insurance,1567685,296,2005,Male,Montana,5296.23
450,450,42858,42858,42858,42858,42858,All Education Categories,Finance and Insurance,86622983,10549,2005,Female,Montana,8211.49
451,451,42859,42859,42859,42859,42859,Less Than High School,Finance and Insurance,1935260,342,2005,Female,Montana,5658.65
452,452,42860,42860,42860,42860,42860,High School Graduate,Finance and Insurance,19363738,2766,2005,Female,Montana,7000.63
453,453,42861,42861,42861,42861,42861,Some College,Finance and Insurance,27936233,3488,2005,Female,Montana,8009.24
454,454,42862,42862,42862,42862,42862,Advanced Degree,Finance and Insurance,32253005,2758,2005,Female,Montana,11694.35
455,455,42863,42863,42863,42863,42863,Unavailable,Finance and Insurance,5134747,1196,2005,Female,Montana,4293.27
456,456,42912,42912,42912,42912,42912,All Education Categories,Educational Services,113358866,13792,2005,Male,Montana,8219.18
457,457,42913,42913,42913,42913,42913,Less Than High School,Educational Services,4256414,782,2005,Male,Montana,5442.98
458,458,42914,42914,42914,42914,42914,High School Graduate,Educational Services,21489212,3154,2005,Male,Montana,6813.32
459,459,42915,42915,42915,42915,42915,Some College,Educational Services,28647623,3683,2005,Male,Montana,7778.34
460,460,42916,42916,42916,42916,42916,Advanced Degree,Educational Services,57253073,5422,2005,Male,Montana,10559.4
461,461,42917,42917,42917,42917,42917,Unavailable,Educational Services,1712544,752,2005,Male,Montana,2277.32
462,462,42918,42918,42918,42918,42918,All Education Categories,Educational Services,171088436,28287,2005,Female,Montana,6048.31
463,463,42919,42919,42919,42919,42919,Less Than High School,Educational Services,4104788,1106,2005,Female,Montana,3711.38
464,464,42920,42920,42920,42920,42920,High School Graduate,Educational Services,32650235,6855,2005,Female,Montana,4762.98
465,465,42921,42921,42921,42921,42921,Some College,Educational Services,48542384,8623,2005,Female,Montana,5629.41
466,466,42922,42922,42922,42922,42922,Advanced Degree,Educational Services,82046381,10304,2005,Female,Montana,7962.58
467,467,42923,42923,42923,42923,42923,Unavailable,Educational Services,3744648,1400,2005,Female,Montana,2674.75
468,468,42924,42924,42924,42924,42924,All Education Categories,Health Care and Social Assistance,127769399,10510,2005,Male,Montana,12156.94
469,469,42925,42925,42925,42925,42925,Less Than High School,Health Care and Social Assistance,4591564,768,2005,Male,Montana,5978.6
470,470,42926,42926,42926,42926,42926,High School Graduate,Health Care and Social Assistance,20473171,2631,2005,Male,Montana,7781.52
471,471,42927,42927,42927,42927,42927,Some College,Health Care and Social Assistance,32402039,3045,2005,Male,Montana,10641.06
472,472,42928,42928,42928,42928,42928,Advanced Degree,Health Care and Social Assistance,66477949,3078,2005,Male,Montana,21597.77
473,473,42929,42929,42929,42929,42929,Unavailable,Health Care and Social Assistance,3824676,988,2005,Male,Montana,3871.13
474,474,42930,42930,42930,42930,42930,All Education Categories,Health Care and Social Assistance,257491185,42383,2005,Female,Montana,6075.34
475,475,42931,42931,42931,42931,42931,Less Than High School,Health Care and Social Assistance,9870916,2304,2005,Female,Montana,4284.25
476,476,42932,42932,42932,42932,42932,High School Graduate,Health Care and Social Assistance,54780132,10745,2005,Female,Montana,5098.2
477,477,42933,42933,42933,42933,42933,Some College,Health Care and Social Assistance,98335719,15667,2005,Female,Montana,6276.61
478,478,42934,42934,42934,42934,42934,Advanced Degree,Health Care and Social Assistance,79553810,9026,2005,Female,Montana,8813.85
479,479,42935,42935,42935,42935,42935,Unavailable,Health Care and Social Assistance,14950609,4642,2005,Female,Montana,3220.73
480,480,42948,42948,42948,42948,42948,All Education Categories,Accommodation and Food Services,53476469,16344,2005,Male,Montana,3271.93
481,481,42949,42949,42949,42949,42949,Less Than High School,Accommodation and Food Services,6453912,1875,2005,Male,Montana,3442.09
482,482,42950,42950,42950,42950,42950,High School Graduate,Accommodation and Food Services,15905450,4086,2005,Male,Montana,3892.67
483,483,42951,42951,42951,42951,42951,Some College,Accommodation and Food Services,11784863,2850,2005,Male,Montana,4135.04
484,484,42952,42952,42952,42952,42952,Advanced Degree,Accommodation and Food Services,5183567,1000,2005,Male,Montana,5183.57
485,485,42953,42953,42953,42953,42953,Unavailable,Accommodation and Food Services,14148677,6533,2005,Male,Montana,2165.72
486,486,42954,42954,42954,42954,42954,All Education Categories,Accommodation and Food Services,62320293,24249,2005,Female,Montana,2570.01
487,487,42955,42955,42955,42955,42955,Less Than High School,Accommodation and Food Services,6100852,2284,2005,Female,Montana,2671.13
488,488,42956,42956,42956,42956,42956,High School Graduate,Accommodation and Food Services,18152495,6233,2005,Female,Montana,2912.32
489,489,42957,42957,42957,42957,42957,Some College,Accommodation and Food Services,15453727,5010,2005,Female,Montana,3084.58
490,490,42958,42958,42958,42958,42958,Advanced Degree,Accommodation and Food Services,5624237,1626,2005,Female,Montana,3458.94
491,491,42959,42959,42959,42959,42959,Unavailable,Accommodation and Food Services,16988981,9097,2005,Female,Montana,1867.54
