,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
124,124,6904,6904,6904,Advanced Degree,Educational Services,965034459,64896,2009,Male,Florida,14870.48
125,125,6905,6905,6905,Unavailable,Educational Services,40172693,10217,2009,Male,Florida,3931.95
126,126,6906,6906,6906,All Education Categories,Educational Services,3727454676,409525,2009,Female,Florida,9101.9
127,127,6907,6907,6907,Less Than High School,Educational Services,188157419,30259,2009,Female,Florida,6218.23
128,128,6908,6908,6908,High School Graduate,Educational Services,642628429,85666,2009,Female,Florida,7501.56
129,129,6909,6909,6909,Some College,Educational Services,1099068767,124013,2009,Female,Florida,8862.53
130,130,6910,6910,6910,Advanced Degree,Educational Services,1705993697,148608,2009,Female,Florida,11479.82
131,131,6911,6911,6911,Unavailable,Educational Services,91606365,20979,2009,Female,Florida,4366.57
132,132,6996,6996,6996,All Education Categories,Accommodation,647213053,77535,2009,Male,Florida,8347.37
133,133,6997,6997,6997,Less Than High School,Accommodation,113068325,17265,2009,Male,Florida,6548.99
134,134,6998,6998,6998,High School Graduate,Accommodation,160960606,20956,2009,Male,Florida,7680.88
135,135,6999,6999,6999,Some College,Accommodation,176847009,19311,2009,Male,Florida,9157.84
136,136,7000,7000,7000,Advanced Degree,Accommodation,153216173,10648,2009,Male,Florida,14389.2
137,137,7001,7001,7001,Unavailable,Accommodation,43120940,9354,2009,Male,Florida,4609.89
138,138,7002,7002,7002,All Education Categories,Accommodation,508309823,82580,2009,Female,Florida,6155.36
139,139,7003,7003,7003,Less Than High School,Accommodation,88971871,17735,2009,Female,Florida,5016.74
140,140,7004,7004,7004,High School Graduate,Accommodation,123686039,21494,2009,Female,Florida,5754.44
141,141,7005,7005,7005,Some College,Accommodation,143064859,21126,2009,Female,Florida,6771.98
142,142,7006,7006,7006,Advanced Degree,Accommodation,104357422,11114,2009,Female,Florida,9389.73
143,143,7007,7007,7007,Unavailable,Accommodation,48229633,11112,2009,Female,Florida,4340.32
144,144,8100,8100,8100,All Education Categories,Educational Services,1930779979,167472,2010,Male,Florida,11528.97
145,145,8101,8101,8101,Less Than High School,Educational Services,138912093,16631,2010,Male,Florida,8352.6
146,146,8102,8102,8102,High School Graduate,Educational Services,331046772,33875,2010,Male,Florida,9772.6
147,147,8103,8103,8103,Some College,Educational Services,506072064,45988,2010,Male,Florida,11004.44
148,148,8104,8104,8104,Advanced Degree,Educational Services,913079254,61744,2010,Male,Florida,14788.15
149,149,8105,8105,8105,Unavailable,Educational Services,41669797,9233,2010,Male,Florida,4513.14
150,150,8106,8106,8106,All Education Categories,Educational Services,3566590649,388125,2010,Female,Florida,9189.28
151,151,8107,8107,8107,Less Than High School,Educational Services,191052711,29706,2010,Female,Florida,6431.45
152,152,8108,8108,8108,High School Graduate,Educational Services,633083633,81606,2010,Female,Florida,7757.81
153,153,8109,8109,8109,Some College,Educational Services,1060858145,118255,2010,Female,Florida,8970.94
154,154,8110,8110,8110,Advanced Degree,Educational Services,1600801706,140060,2010,Female,Florida,11429.4
155,155,8111,8111,8111,Unavailable,Educational Services,80794454,18499,2010,Female,Florida,4367.5
156,156,8196,8196,8196,All Education Categories,Accommodation,604178115,71857,2010,Male,Florida,8408.06
157,157,8197,8197,8197,Less Than High School,Accommodation,106294243,15858,2010,Male,Florida,6702.88
158,158,8198,8198,8198,High School Graduate,Accommodation,150285061,19500,2010,Male,Florida,7706.93
159,159,8199,8199,8199,Some College,Accommodation,165625713,18113,2010,Male,Florida,9144.02
160,160,8200,8200,8200,Advanced Degree,Accommodation,143844532,10245,2010,Male,Florida,14040.46
161,161,8201,8201,8201,Unavailable,Accommodation,38128566,8140,2010,Male,Florida,4684.1
162,162,8202,8202,8202,All Education Categories,Accommodation,476182768,76663,2010,Female,Florida,6211.38
163,163,8203,8203,8203,Less Than High School,Accommodation,84072700,16289,2010,Female,Florida,5161.32
164,164,8204,8204,8204,High School Graduate,Accommodation,116990092,20108,2010,Female,Florida,5818.09
165,165,8205,8205,8205,Some College,Accommodation,135085157,19985,2010,Female,Florida,6759.33
166,166,8206,8206,8206,Advanced Degree,Accommodation,97720598,10710,2010,Female,Florida,9124.24
167,167,8207,8207,8207,Unavailable,Accommodation,42314222,9571,2010,Female,Florida,4421.09
168,168,9300,9300,9300,All Education Categories,Educational Services,1954564932,168924,2011,Male,Florida,11570.68
169,169,9301,9301,9301,Less Than High School,Educational Services,146613232,17720,2011,Male,Florida,8273.88
170,170,9302,9302,9302,High School Graduate,Educational Services,342641648,34784,2011,Male,Florida,9850.55
171,171,9303,9303,9303,Some College,Educational Services,518360212,46598,2011,Male,Florida,11124.09
172,172,9304,9304,9304,Advanced Degree,Educational Services,910599844,60425,2011,Male,Florida,15069.92
173,173,9305,9305,9305,Unavailable,Educational Services,36349997,9397,2011,Male,Florida,3868.26
174,174,9306,9306,9306,All Education Categories,Educational Services,3731066265,384146,2011,Female,Florida,9712.63
175,175,9307,9307,9307,Less Than High School,Educational Services,213286289,31398,2011,Female,Florida,6792.99
